1663	8102
7046	3126
9636	2806
9063	8564
7049	4686
243	6423
262	2648
7298	4620
8396	9349
9554	2791
5207	2470
2575	9573
3549	719
6422	3797
2013	6213
6835	627
3272	424
5518	5168
4286	7329
1019	2639
8072	5244
853	1658
8166	1714
1979	3215
6045	3734
2891	6303
9510	800
5115	7322
4760	849
3211	2287
514	6258
330	937
5284	657
1106	8017
5604	8089
8710	2934
5596	9331
5441	8098
1032	5593
6180	215
554	5587
6297	9422
1994	2005
5481	6852
7105	5723
5998	8309
855	2771
2108	3847
5531	76
8400	2102
5503	5663
9553	1099
4564	7206
743	8385
5917	7591
5968	6411
6391	2871
849	613
3649	5126
9341	33
2355	8343
4751	6656
6109	7923
1793	4258
4695	1259
6249	6149
9055	4457
6103	3633
585	4841
1847	534
5755	8723
204	6116
7768	4029
9380	6460
3446	9553
7657	952
5892	6664
7868	3972
6104	4640
5656	8800
7760	6177
1612	8833
5190	9251
3679	506
107	23
2854	2377
4145	8839
1998	3042
1613	2235
748	3457
2092	614
6286	2822
5923	9231
8925	7656
3357	9594
5130	9040
8946	4740
6388	7003
6324	2936
5394	2571
475	159
8333	6042
4060	3088
1902	6455
4007	6842
2082	1816
2591	1511
1117	4469
5752	780
3763	3125
3845	6402
898	4924
2793	5518
1690	4169
3208	6219
8624	4872
4210	1156
5189	1910
3478	2504
4592	1017
8112	5788
215	1465
7589	2087
6664	9071
7392	8681
6419	8170
8476	4962
278	4594
6248	4480
9468	2772
9097	6378
4718	2512
2113	5825
9126	2454
7933	953
1753	9138
6177	7265
5400	9220
4530	8974
1944	7154
5696	8804
6008	5225
1197	6847
892	8938
8239	1142
3343	7912
7647	4880
5256	4588
4824	2894
3863	3237
802	6992
4897	9446
2600	1279
2729	4162
287	3923
7210	2443
4797	2583
5249	6996
5700	9551
704	890
1765	8024
6027	7745
8640	6023
7990	7583
6883	7932
7892	3637
8088	862
8098	8229
5742	7768
1708	4699
9116	6873
9522	6170
7653	5600
6633	6703
2227	7957
8467	4903
2102	2148
7432	7683
3445	6748
7798	3899
4744	5807
5275	2296
6877	5951
1539	6348
7745	1661
3268	3475
7481	3843
2029	2616
4043	1948
9470	6118
6740	4309
491	6382
5446	9504
2880	4222
2774	1011
6342	3711
454	416
8047	3414
106	7949
4055	9202
3204	7778
7219	468
8749	8477
2507	2555
8990	5392
156	606
996	4761
2504	5652
5811	7711
2136	9348
4436	1691
6445	3789
4740	3365
9136	8224
3593	840
248	3185
2567	6159
6552	3006
9383	8019
7058	7303
5240	3645
1932	8162
1546	8362
5639	8670
4187	483
4924	7347
7146	2059
1701	7458
7062	5702
488	3806
1520	5819
8027	1094
6820	9473
4426	5018
7498	8807
9256	6806
649	3386
3082	8988
7194	3127
5150	199
367	8735
715	4981
376	8207
4697	4252
7776	644
5720	1851
4545	9219
1713	494
843	5022
3314	2500
96	6473
5197	8318
8191	8225
9301	8626
942	6485
7171	6289
7074	3325
9559	1568
5620	5789
6437	9290
9404	6749
1921	301
6406	4614
1652	7554
3240	2690
5942	4887
6707	7828
1525	6904
5141	7031
8251	6246
4251	5873
9581	6001
5546	1339
4910	4136
1869	1213
7098	6129
6514	8727
6710	3861
5357	9140
6985	7919
6853	6929
1230	4642
8604	5772
3197	1905
5534	2947
2477	6466
5538	7672
1211	7331
2643	6045
4907	189
2818	2689
3223	9301
647	2891
3789	423
604	7433
9579	428
2394	8268
8105	4878
7719	1626
5194	2546
8934	5920
8153	8576
7641	3679
4513	1222
2777	5531
700	5989
1339	531
8576	3591
114	4303
8972	3874
535	6420
8417	2309
2819	598
9207	3404
7256	1881
7324	5321
4114	7972
5680	4020
1454	2144
1631	6209
7121	4104
3209	5245
6292	5207
6282	724
8186	3266
9594	8191
6816	2096
3599	7405
7268	4748
5891	8269
3046	8729
635	8870
9011	6175
2682	5566
6779	5204
2987	8038
2540	8441
8985	1119
3816	589
642	5086
1017	9166
7489	7043
7920	8667
3145	276
3918	6462
7958	2777
7596	9277
2997	7465
4749	3614
3536	1013
2069	5352
1449	665
100	655
2886	1449
6708	7962
5907	7820
5450	5414
6389	4744
6055	6357
3492	3788
4641	6497
3477	107
2193	7703
1323	2497
8783	8865
4281	1308
1741	9027
7824	3192
5939	9055
349	8260
7331	3258
6465	7723
1648	1878
2280	5215
3233	4656
7375	8937
2979	7102
309	4294
9034	9199
5250	6394
6300	8897
7898	4829
3113	7629
5226	2342
3123	8982
264	3441
5273	454
6832	3571
2167	9510
6001	3450
5997	1342
8410	6332
3480	6119
6566	2876
5242	993
292	6569
5754	1577
3098	4988
6477	1023
8023	8871
6126	8312
4182	5386
8242	7652
5819	1562
599	8956
8218	7046
4624	5128
582	7869
8388	3092
3922	4431
4159	7144
1457	6683
5574	1153
8330	3641
8883	1750
7406	4980
4726	2553
3513	539
399	4144
443	8196
2405	4008
5572	6674
99	5460
8176	925
7668	3353
8727	3278
4616	6161
5718	3582
2587	1863
5630	4717
4888	7022
5089	509
5488	4154
496	1998
1218	4858
6682	5845
854	8612
1583	4506
3575	1454
2527	5589
2719	6428
2884	6718
668	388
756	7321
5864	1923
1806	5579
1540	4357
3535	7542
2315	4641
999	6686
5008	3197
2328	1679
6955	5747
3241	4000
9369	865
6809	6819
3917	6234
7801	1592
1066	3837
830	543
8954	3819
2879	2518
5694	7966
695	5084
9567	1408
1519	2079
6855	1007
9267	8990
7740	7123
7852	7409
8919	6004
4260	9618
6159	8324
9024	397
7033	3764
6750	7004
6166	9528
2367	8834
3245	1882
6756	2704
1400	4113
7295	6104
8505	4530
1342	6408
9168	8354
4360	4545
3901	4697
7018	491
6679	7892
2074	949
1951	8006
8046	827
471	3975
2064	5400
5320	5246
2225	8374
9288	8106
5200	8051
763	579
4042	7365
3890	9307
2339	3620
1002	2126
2041	1197
6754	9562
6208	5235
6245	6231
4857	7259
5527	5417
3059	942
5638	6049
506	7324
7782	8690
8550	8929
1224	349
1722	5132
8383	961
4110	3057
6121	8483
4343	8979
7217	8273
6868	3628
3348	2418
3404	1526
8006	5250
4467	5942
345	3121
1880	650
5341	548
2753	3536
5605	7741
1528	3032
730	3698
1181	8417
322	5623
5134	811
9533	8377
9391	163
5767	7132
9061	7955
1787	1499
9324	7920
2004	7077
2757	1541
3013	6707
7467	225
9203	6903
924	5990
7684	2025
8564	1416
3894	8503
4095	5947
1952	2612
2726	7814
361	7868
890	1811
9612	6121
805	3062
9251	2052
8762	2782
5237	9230
3025	4896
494	7614
310	7412
6999	2755
8639	7826
2162	5634
7382	1239
3977	638
1910	1761
7923	2057
2812	5918
8457	8156
3260	315
7409	687
3282	2208
4303	4510
5941	5251
7890	34
6976	1815
5971	7651
2462	8119
2742	628
8054	4574
7955	330
4239	4675
5143	7617
508	1663
4380	1657
1786	8534
2625	5077
6847	1325
6259	9093
5225	7272
5343	74
3521	7244
4761	853
6209	5326
9137	5868
2033	3101
6394	8948
5905	4564
8659	8498
7703	4010
3036	6546
7537	3422
5067	9586
9319	936
2510	5412
9186	7938
1782	4544
5055	7654
2490	2419
3532	324
4607	4810
5714	3189
8752	7350
9294	8518
4699	8434
1146	2501
2377	5667
3499	3256
3558	6882
7028	909
4527	1317
3645	7649
1834	6704
3060	5769
8459	197
9620	6636
2087	575
4029	7771
3033	7958
8310	7163
7525	8636
4735	7151
3335	6871
3207	6784
3752	907
5372	8908
1821	3850
1617	5099
7652	5656
7614	5720
8468	5371
1618	8934
7948	1231
3985	9022
3784	3479
1376	9561
1150	6308
3655	5468
5413	128
1448	2865
1748	6088
2132	5223
4084	1126
5772	8939
7323	658
6568	4337
1133	8333
1030	2265
7446	5190
1490	2036
1849	8227
4132	9028
4610	7501
4574	6484
952	1546
8528	1847
1082	2224
4205	1501
9326	9194
8463	3314
4510	2350
8728	156
2655	1054
7077	9321
1987	1690
9158	8713
4903	6680
2458	5544
2598	5097
7960	1400
4416	3205
1886	392
5148	6034
6326	7565
746	2336
6584	201
6163	2979
4046	3111
8080	4731
6871	2887
7214	4084
938	14
2663	6325
8390	3622
7000	7978
146	4031
1504	2165
9419	6980
4839	5574
8989	7621
1687	308
1493	2440
2448	7834
3495	2615
6535	8176
4314	8731
4511	5638
5947	6300
8044	6372
9473	7793
3837	1627
8748	4385
8690	4188
6525	1269
857	2020
4873	2070
3941	5522
8927	1087
6220	9416
6485	8475
8140	3360
7894	8042
7572	7363
6258	5441
9077	109
2749	6966
5792	2507
3132	536
7208	9621
2968	4828
409	5210
8941	9278
2091	3783
9331	7140
4146	1942
8051	528
3939	9540
3684	4087
7003	7485
7442	170
1731	9435
6897	8322
5573	3589
5244	5520
6904	7576
3865	6439
8269	3820
5610	2630
2275	8473
2061	1508
201	6622
1517	6786
1391	9546
44	267
5428	6858
3481	8712
2470	3267
3278	399
4031	4704
3919	6075
5641	4300
2842	1705
6513	7610
4359	3889
9549	7459
941	774
9205	4867
4489	984
3195	4552
7848	3488
9309	3538
6219	6927
6088	3627
5962	7016
4629	9356
7811	8242
1683	8045
7832	9397
7921	1634
8071	6238
9339	3660
6550	2315
2579	6712
1513	414
3170	5436
2713	6907
5697	142
5382	8548
5757	130
6351	4321
3825	5153
7068	2598
2690	2386
5873	3200
8225	5820
8885	868
2532	5197
653	8028
2122	1129
682	6566
245	8732
9471	5801
8953	7481
7085	1137
2918	1230
5028	7902
8170	498
1999	1936
8612	8329
3381	5123
7336	6165
2389	520
603	9287
3302	372
2224	958
6075	3592
8171	4728
2764	8514
7297	3943
3888	4557
7951	7570
8492	3708
6728	5242
9289	4174
1222	8174
4306	7435
7369	7472
665	2855
9225	1886
6878	2100
4019	2432
6133	8573
2432	625
3116	4847
394	8970
3001	9179
2685	8337
4595	102
4181	2508
2259	6787
1073	624
9228	9156
3788	9289
5430	3702
2194	1670
9621	1966
5321	1301
4968	2448
4763	2092
8681	7374
4762	7422
2314	3172
4172	4513
8334	3318
3861	733
9600	6446
4680	2741
8986	6047
2878	9550
3486	5112
3187	9590
6854	6361
472	7476
8523	9282
7972	951
4432	6115
6204	1748
2614	9042
3407	5064
2048	2980
1866	6312
625	694
5048	5662
4128	5456
2253	9494
5841	2058
1589	9341
1419	2232
1878	5760
2732	8876
8404	5577
5830	4424
1565	7916
2672	5419
2645	6294
4038	3351
5821	7268
6818	7146
1597	3970
3279	5847
2343	1618
620	5428
2743	3138
6866	6821
9193	4273
6363	4455
6509	4160
812	5858
4331	9488
7160	2946
272	983
2898	4032
7846	6739
4354	9542
1811	6056
1870	956
6331	5653
8360	3816
8782	4221
5580	2622
2940	3209
8657	5192
1799	4212
4876	4902
7756	7318
639	3568
2727	6454
9458	2216
7035	1872
3425	6647
9542	6079
2359	9579
5138	7155
3148	3376
6171	3603
8763	2729
7736	5007
865	997
4017	3223
5079	5694
5908	8013
9100	6945
5210	3678
3858	9267
9572	8457
8227	3808
32	5102
6574	7994
97	8133
4401	1334
2566	5916
5619	2669
4938	4390
8827	9445
6980	603
3766	2988
6455	2560
6882	3174
4514	1055
8422	370
7523	9253
6357	4512
2873	1870
2281	1243
7992	1443
4455	4929
6488	4983
3726	7269
2390	8080
1594	8536
6860	9284
4794	856
7412	6421
905	673
3198	6109
4488	7488
1829	5133
6929	1190
3130	383
5251	8825
7601	738
7610	7295
1127	6113
5820	932
1670	5103
2895	1406
6943	7441
2057	8044
7833	3549
6025	1993
1088	3401
2917	5854
2635	5368
1595	651
2853	2492
3226	6377
79	303
530	5230
1232	5543
4587	4625
4520	5446
7818	7161
2654	5673
7156	2721
8237	704
5543	8874
8429	4156
2970	1032
1206	1387
7717	5601
5087	1036
3692	2010
904	8454
8634	8400
2822	8352
8226	8535
6887	4852
8982	7572
8965	833
4563	3010
5741	1136
9561	5032
5863	3043
5804	228
949	9596
1640	1830
1028	7811
6870	2105
8382	7807
3421	7026
4304	5008
1785	6994
4818	6635
3200	2807
8291	5195
2710	7156
2493	6639
6023	3315
1238	4710
618	3651
673	6562
597	7805
